backdrop_path,title,original_language,original_title,overview,poster_path,media_type,genres,popularity,release_date,vote_average,vote_count,streaming_services
https://image.tmdb.org/t/p/w1280/jbTqU6BJMufoMnPSlO4ThrcXs3Y.jpg,Family Guy,en,Family Guy,"Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.",https://image.tmdb.org/t/p/w1280/eWWCRjBfLyePh2tfZdvNcIvKSJe.jpg,tv,"['Animation', 'Comedy']",303.093,1999-01-31,7.227,3525,"['Apple TV+', 'Hulu', 'Netflix', 'Prime Video']"
https://image.tmdb.org/t/p/w1280/7hezSIqkDjhP7MNGFN9vRkyWgO9.jpg,Babylon Berlin,de,Babylon Berlin,"Beneath the decadence of 1929 Berlin, lies an underworld city of sin. Police investigator Gareon Rath has been transferred from Cologne to the epicenter of political and social changes in the Golden Twenties.",https://image.tmdb.org/t/p/w1280/aBy35t7EmAj29Bw7JZtTHX7z5St.jpg,tv,"['Drama', 'Crime', 'Mystery']",87.111,2017-10-13,7.853,208,"['Disney+', 'HBO Max']"
https://image.tmdb.org/t/p/w1280/jZ1xBgUW6q3KABPCtZ4ORC9tb9p.jpg,Kamen Rider Black Sun,ja,仮面ライダーBLACK SUN,"A remake of the highly popular Kamen Rider Black series has been announced. A new interpretation of a story steeped in the pathos of the hero’s harsh fate, Kamen Rider Black returns to the screen after a hiatus of more than 30 years, reincarnated as Kamen Rider Black Sun.",https://image.tmdb.org/t/p/w1280/cPE8NR9CdpZKHab3ZSyVy4R6vGz.jpg,tv,"['Action & Adventure', 'Drama', 'Sci-Fi & Fantasy']",68.632,2022-10-28,9.448,29,"['Netflix', 'Hulu']"
https://image.tmdb.org/t/p/w1280/sVCgWyRnuTpC4RcfZWls2Q8fEk5.jpg,Avenue 5,en,Avenue 5,"40 years in the future, space captain Ryan Clark and the crew of the luxury space cruise ship Avenue 5 navigate disgruntled passengers and unexpected events after experiencing technical difficulties onboard.",https://image.tmdb.org/t/p/w1280/inSe4HBqnwIoeqoChGlagVs0avG.jpg,tv,"['Comedy', 'Sci-Fi & Fantasy']",34.972,2020-01-19,6.6,229,"['Prime Video', 'Netflix', 'Hulu', 'Apple TV+']"
https://image.tmdb.org/t/p/w1280/htD5SJpPOvkmAowU80KrWnN59WO.jpg,The Eminence in Shadow,ja,陰の実力者になりたくて!,"Shadowbrokers are those who go unnoticed, posing as unremarkable people, when in truth, they control everything from behind the scenes. Sid wants to be someone just like that more than anything, and something as insignificant as boring reality isn’t going to get in his way! He trains in secret every single night, preparing for his eventual rise to power—only to denied his destiny by a run-of-the-mill (yet deadly) traffic accident. But when he wakes up in a another world and suddenly finds himself at the head of an actual secret organization doing battle with evil in the shadows, he’ll finally get a chance to act out all of his delusional fantasies!",https://image.tmdb.org/t/p/w1280/7JKYmtLydAwo9ZsEmAknZiO4U8g.jpg,tv,"['Animation', 'Comedy', 'Sci-Fi & Fantasy']",171.032,2022-10-05,8.0,12,"['HBO Max', 'Prime Video', 'Hulu', 'Netflix']"
https://image.tmdb.org/t/p/w1280/hEZFPGyEFFZFcaORQ3xrBQj17tH.jpg,The Secret of the Greco Family,es,El Secreto de la Familia Greco,A seemingly perfect family secretly kidnaps wealthy people for ransom to maintain their high standard of living and social status. Based on a true story.,https://image.tmdb.org/t/p/w1280/2ppZZoTORmHhvcWYp9UvdSXtrVL.jpg,tv,['Drama'],14.76,2022-11-04,7.833,6,"['Netflix', 'HBO Max', 'Hulu', 'Apple TV+']"
https://image.tmdb.org/t/p/w1280/iux1vKPT7Vw1AzetZb4Jz6wfYsm.jpg,Moon Knight,en,Moon Knight,"When Steven Grant, a mild-mannered gift-shop employee, becomes plagued with blackouts and memories of another life, he discovers he has dissociative identity disorder and shares a body with mercenary Marc Spector. As Steven/Marc’s enemies converge upon them, they must navigate their complex identities while thrust into a deadly mystery among the powerful gods of Egypt.",https://image.tmdb.org/t/p/w1280/YksR65as1ppF2N48TJAh2PLamX.jpg,tv,"['Action & Adventure', 'Sci-Fi & Fantasy', 'Mystery']",265.176,2022-03-30,7.967,1755,['Netflix']
https://image.tmdb.org/t/p/w1280/a1axm2xRYGB35X406AMI51IrhYp.jpg,Chicago Fire,en,Chicago Fire,"An edge-of-your-seat view into the lives of everyday heroes committed to one of America's noblest professions. For the firefighters, rescue squad and paramedics of Chicago Firehouse 51, no occupation is more stressful or dangerous, yet so rewarding and exhilarating. These courageous men and women are among the elite who forge headfirst into danger when everyone else is running the other way and whose actions make the difference between life and death.",https://image.tmdb.org/t/p/w1280/iiI1YU8akLYWdWuX1qHuMYPvSHC.jpg,tv,['Drama'],263.927,2012-10-10,8.447,1837,"['HBO Max', 'Apple TV+']"
https://image.tmdb.org/t/p/w1280/jGcACEQ684x0C6jRlBrkEJyVm9m.jpg,The Midnight Club,en,The Midnight Club,"At a manor with a mysterious history, the 8 members of the Midnight Club meet each night at midnight to tell sinister stories – and to look for signs of the supernatural from the beyond.",https://image.tmdb.org/t/p/w1280/2Y4F9BHkacKIMnDBZI3GGKpG1If.jpg,tv,"['Drama', 'Mystery']",175.133,2022-10-07,7.274,95,"['Hulu', 'Prime Video']"
https://image.tmdb.org/t/p/w1280/yYPFzdQdRzeidwl3llxFFOKyNwe.jpg,American Gigolo,en,American Gigolo,"Julian Kaye has always been an object of desire, so much so that people are willing to destroy him in order to have him. Exonerated, after 15 years in prison for a murder he didn’t commit, he now faces the challenge of picking up the pieces as the detective who put him behind bars tries to unravel the mystery that led to his wrongful incarceration.",https://image.tmdb.org/t/p/w1280/m0nRFOLYUju4XHG7v2jZZf3n6vs.jpg,tv,['Drama'],20.637,2022-09-11,7.609,23,"['Disney+', 'HBO Max', 'Netflix', 'Prime Video']"
https://image.tmdb.org/t/p/w1280/mLKN1dsimKPiXCZ48KED0X8a02t.jpg,JoJo's Bizarre Adventure,ja,ジョジョの奇妙な冒険,"Follow the intergenerational feud between the Joestar Family and various forces of evil, the most prominent of which is Dio Brando and his followers.",https://image.tmdb.org/t/p/w1280/ogAWwbh3frWtiTyyXrZaVFtqCgp.jpg,tv,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']",127.596,2012-10-06,8.686,1065,"['HBO Max', 'Hulu']"
https://image.tmdb.org/t/p/w1280/74yqdsCCWstwN6Ge2405YJF05TN.jpg,Behind Every Star,ko,연예인 매니저로 살아남기,Agents at a talent management firm tackle strong personalities and office politics while keeping their celebrity clients happy and helping them shine.,https://image.tmdb.org/t/p/w1280/eInV2LeBPEQMqsrnmzVM9ClGnDk.jpg,tv,"['Drama', 'Comedy']",24.293,2022-11-07,8.0,1,['Netflix']
https://image.tmdb.org/t/p/w1280/4y6kEEfdrNIUnWnmELkoc3EmgG7.jpg,Squid Game,ko,오징어 게임,"Hundreds of cash-strapped players accept a strange invitation to compete in children's games—with high stakes. But, a tempting prize awaits the victor.",https://image.tmdb.org/t/p/w1280/dDlEmu3EZ0Pgg93K2SVNLCjCSvE.jpg,tv,"['Action & Adventure', 'Mystery', 'Drama']",261.506,2021-09-17,7.834,11824,"['Disney+', 'Prime Video', 'Netflix', 'HBO Max']"
https://image.tmdb.org/t/p/w1280/xuBxAntQIl4TK4KZEzkACFLZ7mT.jpg,Shadow Detective,ko,형사록,A veteran detective who is about to retire unfolds a breathtaking psychological warfare with a mysterious man who follows his path while hiding his identity.,https://image.tmdb.org/t/p/w1280/bQlLY4OWGKKFCS1OwkIC9n6hsm7.jpg,tv,"['Drama', 'Crime', 'Mystery']",46.958,2022-10-26,6.5,4,['Apple TV+']
https://image.tmdb.org/t/p/w1280/7j4ug9B6JXVeh5HhQjjPScrdj4Z.jpg,S.W.A.T.,en,S.W.A.T.,A locally born and bred S.W.A.T. lieutenant is torn between loyalty to the streets and duty to his fellow officers when he's tasked to run a highly-trained unit that's the last stop for solving crimes in Los Angeles.,https://image.tmdb.org/t/p/w1280/7Bttz4hEspKlpU0Me57dkHNR3nf.jpg,tv,"['Crime', 'Action & Adventure', 'Drama']",264.218,2017-11-02,8.11,1067,"['HBO Max', 'Disney+', 'Prime Video']"
https://image.tmdb.org/t/p/w1280/a9BUJ5duK7QonAN3aMib6Nie6Fc.jpg,Star Trek: Prodigy,en,Star Trek: Prodigy,"A motley crew of young rebellious aliens commandeer an old Starfleet ship and must figure out how to work together while navigating a greater galaxy, in search for a better future. These six young outcasts know nothing about the ship they have commandeered, but over the course of their adventures together, they will each be introduced to Starfleet and the ideals it represents.",https://image.tmdb.org/t/p/w1280/qiIHiqCwVu5SGa7Fkg0AVZkRGSR.jpg,tv,"['Animation', 'Sci-Fi & Fantasy', 'Kids']",43.315,2021-10-28,7.667,75,"['Prime Video', 'Netflix', 'Disney+']"
https://image.tmdb.org/t/p/w1280/c168NfS0F7c24FYiKZTgZosKGCb.jpg,Reboot,en,Reboot,"When Hulu reboots an early 2000s family sitcom, its dysfunctional cast is forced back together and now must deal with their unresolved issues in today’s fast-changing world.",https://image.tmdb.org/t/p/w1280/5Ifv1Z5nYK19AQVZQkEpH0S0IcT.jpg,tv,['Comedy'],16.492,2022-09-20,6.9,17,"['Apple TV+', 'Hulu', 'Disney+', 'Netflix']"
https://image.tmdb.org/t/p/w1280/jBJWaqoSCiARWtfV0GlqHrcdidd.jpg,The Witcher,en,The Witcher,"Geralt of Rivia, a mutated monster-hunter for hire, journeys toward his destiny in a turbulent world where people often prove more wicked than beasts.",https://image.tmdb.org/t/p/w1280/7vjaCdMw15FEbXyLQTVa04URsPm.jpg,tv,"['Drama', 'Action & Adventure', 'Sci-Fi & Fantasy']",156.625,2019-12-20,8.211,4208,"['HBO Max', 'Disney+', 'Netflix']"
https://image.tmdb.org/t/p/w1280/8It24QPVH5X1pGBBr0SNAEYlAj.jpg,The Cleaning Lady,en,The Cleaning Lady,"A whip-smart doctor comes to the U.S. for a medical treatment to save her ailing son. But when the system fails and pushes her into hiding, she refuses to be beaten down and marginalized. Instead, she becomes a cleaning lady for the mob and starts playing the game by her own rules.",https://image.tmdb.org/t/p/w1280/9MnhlpX6n2UMkiiD3Bt2hTOB0PW.jpg,tv,"['Crime', 'Drama']",237.825,2022-01-03,7.827,55,"['HBO Max', 'Hulu', 'Disney+']"
https://image.tmdb.org/t/p/w1280/jnwlOrBiGsGr0Oe93cRrwEOTXNV.jpg,Unsolved Mysteries,en,Unsolved Mysteries,"Real cases of perplexing disappearances, shocking murders and paranormal encounters fuel this gripping revival of the iconic documentary series.",https://image.tmdb.org/t/p/w1280/a97V0nC9IVtidZAFOx7VrBT0IWW.jpg,tv,"['Documentary', 'Drama', 'Mystery']",27.164,2020-07-01,7.783,249,"['Disney+', 'Netflix']"
https://image.tmdb.org/t/p/w1280/yXggMemopUDHwPgmi6X9Wh2BQra.jpg,Dragon Ball,ja,ドラゴンボール,"Long ago in the mountains, a fighting master known as Gohan discovered a strange boy whom he named Goku. Gohan raised him and trained Goku in martial arts until he died. The young and very strong boy was on his own, but easily managed. Then one day, Goku met a teenage girl named Bulma, whose search for the mystical Dragon Balls brought her to Goku's home. Together, they set off to find all seven and to grant her wish.",https://image.tmdb.org/t/p/w1280/tZ0jXOeYBWPZ0OWzUhTlYvMF7YR.jpg,tv,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']",11.544,1986-02-26,8.227,2511,"['Netflix', 'Disney+']"
https://image.tmdb.org/t/p/w1280/gco9GOAYLpTAVSahJnHELQ00D7V.jpg,The Stolen Cup,es,Robo mundial,"After investing all his savings to travel with his son to the World Cup, Lucho is shocked when the Argentine team gets disqualified from the games. He and a flashy group of losers, decide to devise a plan to steal the World Cup trophy.",https://image.tmdb.org/t/p/w1280/7UN6avyL6oNy3HP5QdYtgRXeqgP.jpg,tv,"['Comedy', 'Drama']",190.513,2022-11-09,8.0,1,"['Netflix', 'Prime Video']"
https://image.tmdb.org/t/p/w1280/rzAzvWJoZSwVSswvWsKx1lqT63m.jpg,Star Trek: Strange New Worlds,en,Star Trek: Strange New Worlds,"Follow Christopher Pike, Spock and Number One in the years before Captain Kirk boarded the U.S.S. Enterprise, as they explore new worlds around the galaxy. This show is a prequel to the original series and Star Trek: Discovery.",https://image.tmdb.org/t/p/w1280/iwIdajr5Y4zq2ibvq75VnDAJBr.jpg,tv,['Sci-Fi & Fantasy'],102.143,2022-05-05,8.203,227,"['Prime Video', 'Disney+', 'Apple TV+', 'HBO Max']"
https://image.tmdb.org/t/p/w1280/9ijMGlJKqcslswWUzTEwScm82Gs.jpg,The Mandalorian,en,The Mandalorian,"After the fall of the Galactic Empire, lawlessness has spread throughout the galaxy. A lone gunfighter makes his way through the outer reaches, earning his keep as a bounty hunter.",https://image.tmdb.org/t/p/w1280/sWgBv7LV2PRoQgkxwlibdGXKz1S.jpg,tv,"['Sci-Fi & Fantasy', 'Action & Adventure', 'Drama']",108.844,2019-11-12,8.477,8054,"['Hulu', 'HBO Max', 'Disney+', 'Apple TV+']"
https://image.tmdb.org/t/p/w1280/kJHEPw3itVz3RmVh4B2PwIVjn3b.jpg,Arknights: PRELUDE TO DAWN,ja,アークナイツ【黎明前奏/PRELUDE TO DAWN】,"In the land of Terra, natural disasters of unknown causes have been occurring irregularly in many areas. Therefore, the majority of the people, in order to escape those natural disasters, came to live in mobile cities developed over the years. The Originium left behind at the site of such Catastrophes, has led to the rapid progress of civilization due to their immense energy. But it also brought something else with it — an incurable disease called Oripathy. Because the bodies of those with Oripathy gradually crystalize and become a new source of infection at the time of death, in many countries, the Infected are subject to persecution under regimes of segregation and forced labor. Those who were oppressed by the governments are starting to rebel. Rhodes Island, a pharmaceutical company researching a cure for Oripathy, takes up their arms and starts a conquest trying to save all the people from the disease.",https://image.tmdb.org/t/p/w1280/bOHwf20OzBVBrhX31MyUdxQR0d2.jpg,tv,"['Animation', 'Action & Adventure', 'Drama', 'Sci-Fi & Fantasy']",42.669,2022-10-29,7.0,3,"['Prime Video', 'HBO Max']"
https://image.tmdb.org/t/p/w1280/bZGAX8oMDm3Mo5i0ZPKh9G2OcaO.jpg,Loki,en,Loki,"After stealing the Tesseract during the events of “Avengers: Endgame,” an alternate version of Loki is brought to the mysterious Time Variance Authority, a bureaucratic organization that exists outside of time and space and monitors the timeline. They give Loki a choice: face being erased from existence due to being a “time variant” or help fix the timeline and stop a greater threat.",https://image.tmdb.org/t/p/w1280/kEl2t3OhXc3Zb9FBh1AuYzRTgZp.jpg,tv,"['Drama', 'Sci-Fi & Fantasy']",160.969,2021-06-09,8.175,9387,"['Prime Video', 'Apple TV+']"
https://image.tmdb.org/t/p/w1280/rSPI0pQ9iHjv0hQMbv0UYeDlfCI.jpg,The Bear,en,The Bear,"Carmen “Carmy” Berzatto, a young chef from the fine dining world, comes home to Chicago to run his family sandwich shop after a heartbreaking death. As Carmy fights to transform the restaurant and himself, his rough-around-the-edges kitchen crew ultimately reveal themselves as his chosen family.",https://image.tmdb.org/t/p/w1280/rs1DBsHP2DWEEqqXPwfkKbjAHs3.jpg,tv,['Drama'],212.605,2022-06-23,8.309,131,"['Prime Video', 'Disney+']"
https://image.tmdb.org/t/p/w1280/uEaKtFrTCeBJFPlwESqzZ4QMYK1.jpg,The Office,en,The Office,"The everyday lives of office employees in the Scranton, Pennsylvania branch of the fictional Dunder Mifflin Paper Company.",https://image.tmdb.org/t/p/w1280/qWnJzyZhyy74gjpSjIXWmuk0ifX.jpg,tv,['Comedy'],120.909,2005-03-24,8.582,2779,['Prime Video']
https://image.tmdb.org/t/p/w1280/7w165QdHmJuTHSQwEyJDBDpuDT7.jpg,Prison Break,en,Prison Break,"Due to a political conspiracy, an innocent man is sent to death row and his only hope is his brother, who makes it his mission to deliberately get himself sent to the same prison in order to break the both of them out, from the inside out.",https://image.tmdb.org/t/p/w1280/5E1BhkCgjLBlqx557Z5yzcN0i88.jpg,tv,"['Action & Adventure', 'Crime', 'Drama']",194.836,2005-08-29,8.085,4017,"['Netflix', 'Prime Video', 'Hulu', 'Apple TV+']"
https://image.tmdb.org/t/p/w1280/e1COg7fMP4cZLvb5Vh4RQhQdBN2.jpg,Bargain,ko,몸값,"Based on the short film of the same name, ‘Bargain’ is a disaster thriller that unfolds when a great earthquake hits the building where ‘Ransom’ was negotiated for different reasons. The merciless struggle of human beings to survive in the chaos created by complete disconnection from the outside world is drawn in an interesting way.",https://image.tmdb.org/t/p/w1280/4fc7GnYYg6fAQetPPgW6kmwl07g.jpg,tv,"['Drama', 'Crime']",34.444,2022-10-28,9.0,2,['Apple TV+']
https://image.tmdb.org/t/p/w1280/5PUo6C8LAzcTzkuPKgLXuUFjafi.jpg,Sword Art Online,ja,ソードアート・オンライン,"In the near future, a Virtual Reality Massive Multiplayer Online Role-Playing Game (VRMMORPG) called Sword Art Online has been released where players control their avatars with their bodies using a piece of technology called Nerve Gear. One day, players discover they cannot log out, as the game creator is holding them captive unless they reach the 100th floor of the game's tower and defeat the final boss. However, if they die in the game, they die in real life. Their struggle for survival starts now...",https://image.tmdb.org/t/p/w1280/mK9zGGk90VmHLOnK79sqlGFjZjW.jpg,tv,"['Animation', 'Sci-Fi & Fantasy', 'Action & Adventure']",67.248,2012-07-08,8.262,1406,['Apple TV+']
https://image.tmdb.org/t/p/w1280/oZMEWCcnFWGdp4W4ICdJgkw1RYf.jpg,1899,en,1899,Passengers on an immigrant ship traveling to the new continent get caught in a mysterious riddle when they find a second vessel adrift on the open sea.,https://image.tmdb.org/t/p/w1280/8KGvYHQNOamON6ufQGjyhkiVn1V.jpg,tv,"['Mystery', 'Drama']",87.578,2022-11-17,0.0,0,"['Apple TV+', 'Hulu']"
https://image.tmdb.org/t/p/w1280/fGux8Q4Cs9PsT9onSBF3WqjwbH3.jpg,Romantic Killer,ja,ロマンティック・キラー,"Living her best single life, romance is the last thing on Anzu's mind — until a tiny match-making wizard suddenly turns her life into a clichéd romcom.",https://image.tmdb.org/t/p/w1280/ocCtP4MdXE0keyfmrt6X4JRbhmy.jpg,tv,"['Animation', 'Comedy']",28.086,2022-10-27,8.908,38,"['Apple TV+', 'HBO Max', 'Netflix']"
https://image.tmdb.org/t/p/w1280/fqzn69QKLnil571CWxoWlNaf89N.jpg,Daniel Spellbound,en,Daniel Spellbound,"In New York City, a teenage tracker makes his living selling hard-to-find mystical items to sorcerers — but dealing in magic can be risky business.",https://image.tmdb.org/t/p/w1280/83jBawRjY6YF8RjoopVZ92UvFYM.jpg,tv,"['Action & Adventure', 'Animation']",16.367,2022-10-27,8.3,7,"['Apple TV+', 'Prime Video', 'Netflix']"
https://image.tmdb.org/t/p/w1280/u9kLNhE7e6YplzK6OrwQDX5ddU0.jpg,The Good Fight,en,The Good Fight,"Picking up one year after the events of the final broadcast episode of ""The Good Wife"", an enormous financial scam has destroyed the reputation of a young lawyer, Maia Rindell, while simultaneously wiping out her mentor and godmother Diane Lockhart's savings. Forced out of her law firm, now called ""Lockhart, Deckler, Gussman, Lee, Lyman, Gilbert, Lurie, Kagan, Tannebaum & Associates"", they join Lucca Quinn at one of Chicago's preeminent law firms.",https://image.tmdb.org/t/p/w1280/l432nAaRgqCtMTNcI1XPouhWaNX.jpg,tv,['Drama'],85.245,2017-02-19,7.6,207,"['Prime Video', 'Disney+', 'Netflix', 'Hulu']"
https://image.tmdb.org/t/p/w1280/d6fvIolrtAjhtqwvbthVWqbMBrL.jpg,Bluelock,ja,ブルーロック,"After a disastrous defeat at the 2018 World Cup, Japan's team struggles to regroup. But what's missing? An absolute Ace Striker, who can guide them to the win. The Japan Football Union is hell-bent on creating a striker who hungers for goals and thirsts for victory, and who can be the decisive instrument in turning around a losing match...and to do so, they've gathered 300 of Japan's best and brightest youth players. Who will emerge to lead the team...and will they be able to out-muscle and out-ego everyone who stands in their way?",https://image.tmdb.org/t/p/w1280/tP16wAT98CLwnQ14iWTMZZwfLBr.jpg,tv,"['Animation', 'Action & Adventure', 'Drama']",350.504,2022-10-09,8.0,4,"['Netflix', 'HBO Max', 'Apple TV+', 'Disney+']"
https://image.tmdb.org/t/p/w1280/3XjDhPzj7Myr8yzsTO8UB6E2oAu.jpg,La Reina del Sur,es,La Reina del Sur,"After years of blood, sweat and tears, a woman of humble origin ends up becoming a drug trafficking legend, with all that that means...",https://image.tmdb.org/t/p/w1280/uBTlJDdPpRxYTfUnKw4wbuIGSEK.jpg,tv,"['Drama', 'Crime']",2200.896,2011-02-28,7.8,1377,"['Apple TV+', 'Netflix']"
https://image.tmdb.org/t/p/w1280/yoFgLaM1GCRMouDwYnGydISgFlB.jpg,The Old Man,en,The Old Man,"Dan Chase absconded from the CIA decades ago and now lives off the grid. When an assassin arrives and tries to take Chase out, the old operative learns that to ensure his future he now must reconcile his past.",https://image.tmdb.org/t/p/w1280/euYz4adiSHH0GE3YnTeh3uLfBvL.jpg,tv,"['Action & Adventure', 'Drama']",51.676,2022-06-16,7.44,126,['Disney+']
https://image.tmdb.org/t/p/w1280/vN84JlTvOZvZzxi0D2SJQNFvtjS.jpg,Atlanta,en,Atlanta,Two cousins work through the Atlanta music scene in order to better their lives and the lives of their families.,https://image.tmdb.org/t/p/w1280/8HZyGMnPLVVb00rmrh6A2SbK9NX.jpg,tv,"['Comedy', 'Drama']",62.304,2016-09-06,7.959,485,"['Hulu', 'Disney+', 'Netflix', 'Apple TV+']"
https://image.tmdb.org/t/p/w1280/uVe8fWCLMqIhgMTI9maIUncfZAP.jpg,Tell Me Lies,en,Tell Me Lies,"When Lucy Albright arrives on the campus of her small college, away from her mother whom she's never forgiven for an act of betrayal in her early teen years, Lucy embraces college life and all it has to offer. But everything changes when she meets Stephen DeMarco, who has a mysterious past of his own. Their addicting entanglement will have consequences they never could have imagined.",https://image.tmdb.org/t/p/w1280/tc5c5X1ZbJx5guaQUo1Xqt24S8z.jpg,tv,['Drama'],24.66,2022-09-07,7.393,28,['HBO Max']
https://image.tmdb.org/t/p/w1280/6hk7QrIfUlBdFANFgwrCrhKK05l.jpg,Frozen Planet II,en,Frozen Planet II,"Ten years on from the original Frozen Planet, this documentary series takes audiences back to the wildernesses of the Arctic and Antarctica and tells the complete story of the entire frozen quarter of our planet that’s locked in ice and blanketed in snow.",https://image.tmdb.org/t/p/w1280/p3hSdvuPfx7AXgOk7Ut1Spin6FJ.jpg,tv,['Documentary'],9.476,2022-09-11,6.571,7,"['Apple TV+', 'Hulu', 'HBO Max', 'Netflix']"
https://image.tmdb.org/t/p/w1280/qSrSg6dZeZy6uJ6SfSKbEAwk3Wo.jpg,Chicago P.D.,en,Chicago P.D.,"A riveting police drama about the men and women of the Chicago Police Department's District 21 who put it all on the line to serve and protect their community. District 21 is made up of two distinctly different groups: the uniformed cops who patrol the beat and go head-to-head with the city's street crimes and the Intelligence Unit that combats the city's major offenses - organized crime, drug trafficking, high profile murders and beyond.",https://image.tmdb.org/t/p/w1280/7gtp4lusk685hdmuEXMbYrmSQoY.jpg,tv,"['Crime', 'Drama']",233.363,2014-01-08,8.435,1994,"['Hulu', 'Netflix', 'Apple TV+']"
https://image.tmdb.org/t/p/w1280/oz5zbMBKCUsb7hsbjdxvK8yagPD.jpg,Dragon Ball Z Kai,ja,ドラゴンボール改「カイ」,"Rejoin Goku and his friends in a series of cosmic battles! Toei has redubbed, recut, and cleaned up the animation of the original 1989 animated series. The show's story arc has been refined to better follow the comic book series on which it is based. The show also features a new opening and ending. In the series, martial artist Goku, and his various friends, battle increasingly powerful enemies to defend the world against evil. Can Earth's defender defeat demons, aliens, and other villains?",https://image.tmdb.org/t/p/w1280/ykl67ghR2ug6KGFH3CQcI01pzQJ.jpg,tv,"['Sci-Fi & Fantasy', 'Animation', 'Action & Adventure', 'Comedy']",57.951,2009-04-05,7.417,665,['HBO Max']
https://image.tmdb.org/t/p/w1280/lpLDBRl4K2xW6WPVR0TjhqQ1LSD.jpg,Acapulco,en,Acapulco,"Twenty-something Máximo Gallardo's dreams comes true when he gets the job of a lifetime as a cabana boy at the hottest resort in Acapulco. He soon realizes the job is far more complicated than he ever imagined and in order to succeed, he must learn to navigate a demanding clientele, a mercurial mentor, and a complicated home life, without losing his way to shortcuts or temptations.",https://image.tmdb.org/t/p/w1280/gzBkO4zFr75A13GKnjvTeg25pze.jpg,tv,['Comedy'],154.723,2021-10-08,7.254,264,"['Disney+', 'Prime Video', 'Hulu', 'Netflix']"
https://image.tmdb.org/t/p/w1280/wmrf2MJkTopL8cpvwFXuacFFG0N.jpg,Under the Queen's Umbrella,ko,슈룹,"A spirited queen tries to rein in her rowdy sons in order to make one of them the next king of Joseon, while her competitors vie to snatch the throne.",https://image.tmdb.org/t/p/w1280/817aakHe145GTVEi6LzxHSBpbth.jpg,tv,"['Drama', 'Comedy']",63.781,2022-10-15,9.136,22,['Prime Video']
https://image.tmdb.org/t/p/w1280/y1CvOW2NeVosJ4GI7PRpBjPS1pk.jpg,Station 19,en,Station 19,"A group of heroic firefighters at Seattle Fire Station 19—from captain to newest recruit—risk their lives and hearts both in the line of duty and off the clock. These brave men and women are like family, literally and figuratively, and together they put their own lives in jeopardy as first responders to save the lives of others.",https://image.tmdb.org/t/p/w1280/lcuCED5Ky2uM5VE6wILOwt5FEb0.jpg,tv,"['Drama', 'Action & Adventure']",197.872,2018-03-22,8.257,1206,"['Disney+', 'Apple TV+']"
https://image.tmdb.org/t/p/w1280/w6H16UchlNJ4Okiu1Qasa0btOAk.jpg,9-1-1,en,9-1-1,"Explore the high-pressure experiences of police officers, paramedics and firefighters who are thrust into the most frightening, shocking and heart-stopping situations. These emergency responders must try to balance saving those who are at their most vulnerable with solving the problems in their own lives.",https://image.tmdb.org/t/p/w1280/yD8iS1Hbq76XmWzbaFbWH66SFH6.jpg,tv,"['Drama', 'Crime', 'Action & Adventure']",242.473,2018-01-03,8.203,1895,"['Hulu', 'Prime Video']"
https://image.tmdb.org/t/p/w1280/ba4mF1TThWP24mGMfMrs8yJtZ1s.jpg,Shards of Her,zh,她和她的她,"Waking up from a coma, an accomplished headhunter finds herself in an alternate reality where she has to revisit an excruciating childhood trauma.",https://image.tmdb.org/t/p/w1280/hsXtUBCxl31OdvH71bwtAala2cO.jpg,tv,"['Mystery', 'Drama']",99.736,2022-10-28,7.538,13,['Disney+']
https://image.tmdb.org/t/p/w1280/9RPLAZEfxAu0SpO2QsHky1vZjJN.jpg,Doctor Who,en,Doctor Who,"The adventures of a Time Lord—a time-travelling humanoid alien known as the Doctor—who explores the universe in his TARDIS, a sentient time-travelling space ship. Its exterior appears as a blue British police box, which was a common sight in Britain in 1963 when the series first aired. Along with a succession of companions, the Doctor faces a variety of foes while working to save civilisations, help ordinary people, and right wrongs.",https://image.tmdb.org/t/p/w1280/xinqAmYrZ1TEwowcQhgTkZVtVE0.jpg,tv,"['Action & Adventure', 'Drama', 'Sci-Fi & Fantasy']",235.733,1963-11-23,7.888,465,"['Apple TV+', 'Disney+', 'HBO Max', 'Netflix']"
https://image.tmdb.org/t/p/w1280/fFeIBjX7Rk6eoEwGMq9jugrV2yP.jpg,Vampire Academy,en,Vampire Academy,"In a world of privilege and glamour, two young women’s friendship transcends their strikingly different classes as they prepare to complete their education and enter royal vampire society. Based on the young adult novels by Richelle Mead.",https://image.tmdb.org/t/p/w1280/fVwWkJBbOtxM7VKg7PS1IkjYpQc.jpg,tv,"['Drama', 'Sci-Fi & Fantasy']",239.402,2022-09-15,7.424,59,"['Netflix', 'Apple TV+', 'Prime Video']"
