backdrop_path,title,original_language,original_title,overview,poster_path,media_type,genre_ids,popularity,release_date,vote_average,vote_count
https://image.tmdb.org/t/p/w1280/8Gw0b8UTfcLe7cytefrBzsStW7J.jpg,"Monica, O My Darling",hi,"मोनिका, ओ माय डार्लिंग","A slick robotics expert joins a murderous plot after a passionate affair takes a sudden turn, but nothing — not even death — is what it seems to be.",https://image.tmdb.org/t/p/w1280/xEksr0T34utTkeg0DB1Au4M0jto.jpg,movie,"[80, 35, 18]",36.147,2022-11-11,9.3,3
https://image.tmdb.org/t/p/w1280/sIZqyUpDTx26YzDgHQx9nxOX16K.jpg,New Gods: Yang Jian,zh,新神榜：杨戬,"Fifteen hundred years after the war of gods, the heaven declined. Yang Jian, the God of Erlang, made a living by working as a catcher. One day, Yang Jian was ordered to hunt down a young man, his own nephew.",https://image.tmdb.org/t/p/w1280/8b2lTzDR1lNNTl8F4gMiqazSvbn.jpg,movie,"[16, 12, 14]",9.292,2022-08-19,6.25,8
https://image.tmdb.org/t/p/w1280/znYNaQW736HBfEvfOiogfd8t4Z5.jpg,Grimcutty,en,Grimcutty,A suburban teen girl and her little brother must stop a terrifying internet meme brought to life by the hysteria of their parents.,https://image.tmdb.org/t/p/w1280/qvg75YJMfbHeDNirUrrgBMQImRn.jpg,movie,[27],467.575,2022-10-10,5.6,198
https://image.tmdb.org/t/p/w1280/35nt3MwBzW6RYFjoqOU8POQRSib.jpg,Project Wolf Hunting,ko,늑대사냥,"During transport from the Philippines to South Korea, a group of dangerous criminals unites to stage a coordinated escape attempt. As the jailbreak escalates into a bloody, all-out riot, the fugitives and their allies from the outside exact a brutal terror campaign against the special agents onboard the ship.",https://image.tmdb.org/t/p/w1280/zewb3gbuTvr9IUCNDxeqJiUHqSR.jpg,movie,"[878, 28, 53]",369.444,2022-09-28,6.6,16
https://image.tmdb.org/t/p/w1280/lXhgCODAbBXL5buk9yEmTpOoOgR.jpg,The Lord of the Rings: The Return of the King,en,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",https://image.tmdb.org/t/p/w1280/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,movie,"[12, 14, 28]",110.424,2003-12-01,8.478,20509
https://image.tmdb.org/t/p/w1280/hO7KbdvGOtDdeg0W4Y5nKEHeDDh.jpg,Joker,en,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",https://image.tmdb.org/t/p/w1280/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,movie,"[80, 53, 18]",122.635,2019-10-01,8.172,21540
https://image.tmdb.org/t/p/w1280/c6OLXfKAk5BKeR6broC8pYiCquX.jpg,Fight Club,en,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",https://image.tmdb.org/t/p/w1280/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg,movie,"[18, 53, 35]",85.429,1999-10-15,8.427,25145
https://image.tmdb.org/t/p/w1280/1stUIsjawROZxjiCMtqqXqgfZWC.jpg,Harry Potter and the Chamber of Secrets,en,Harry Potter and the Chamber of Secrets,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione’s magical abilities and courage.",https://image.tmdb.org/t/p/w1280/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,movie,"[12, 14]",249.313,2002-11-13,7.726,18914
https://image.tmdb.org/t/p/w1280/jzWT0zd8U77fqWg5WgUfYaMzSFz.jpg,Morbius,en,Morbius,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",https://image.tmdb.org/t/p/w1280/6JjfSchsU6daXk2AKX8EEBjO3Fm.jpg,movie,"[28, 878, 14]",293.838,2022-03-30,6.296,2869
https://image.tmdb.org/t/p/w1280/kWYfW2Re0rUDE6IHhy4CRuKWeFr.jpg,The Lord of the Rings: The Two Towers,en,The Lord of the Rings: The Two Towers,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",https://image.tmdb.org/t/p/w1280/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,movie,"[12, 14, 28]",118.434,2002-12-18,8.4,18917
